Epoch	Learning Rate	Train Loss	Test Loss	Train Acc.	Test Acc.	Train Acc5.	Test Acc5.	
164	0.001000	0.015135	0.066355	98.144000	91.350000	99.818000	98.770000	
165	0.001000	0.014360	0.065419	98.214000	91.410000	99.872000	98.560000	
166	0.001000	0.014678	0.066123	98.118000	91.430000	99.838000	98.500000	
167	0.001000	0.013991	0.066832	98.254000	91.230000	99.852000	98.310000	
168	0.001000	0.014260	0.064701	98.222000	91.450000	99.842000	98.630000	
169	0.001000	0.013704	0.066439	98.250000	91.470000	99.868000	98.560000	
170	0.001000	0.013334	0.065011	98.348000	91.550000	99.830000	98.210000	
171	0.001000	0.013142	0.066948	98.292000	91.310000	99.890000	98.650000	
172	0.001000	0.012991	0.066110	98.416000	91.500000	99.868000	98.340000	
173	0.001000	0.012904	0.068260	98.390000	91.570000	99.862000	97.940000	
174	0.001000	0.012405	0.068593	98.432000	91.180000	99.884000	98.280000	
175	0.001000	0.012387	0.067594	98.482000	91.300000	99.842000	98.330000	
176	0.001000	0.012215	0.067531	98.496000	91.430000	99.868000	98.250000	
177	0.001000	0.012376	0.068173	98.456000	91.350000	99.862000	98.420000	
178	0.001000	0.011676	0.067513	98.606000	91.400000	99.870000	98.420000	
179	0.001000	0.011676	0.067938	98.572000	91.350000	99.880000	98.280000	
180	0.001000	0.011853	0.066989	98.520000	91.430000	99.900000	98.280000	
181	0.001000	0.010827	0.069051	98.726000	90.990000	99.848000	97.940000	
182	0.001000	0.011539	0.069136	98.622000	91.070000	99.880000	97.910000	
183	0.001000	0.011106	0.068148	98.624000	91.360000	99.882000	98.340000	
184	0.001000	0.010631	0.069348	98.698000	91.370000	99.896000	98.150000	
185	0.001000	0.010598	0.068125	98.724000	91.360000	99.900000	98.250000	
186	0.001000	0.010979	0.069410	98.650000	91.390000	99.916000	98.260000	
187	0.001000	0.010425	0.069186	98.712000	91.320000	99.888000	97.890000	
188	0.001000	0.010112	0.068819	98.796000	91.520000	99.878000	98.470000	
189	0.001000	0.009966	0.068130	98.824000	91.450000	99.876000	98.250000	
190	0.001000	0.010238	0.069015	98.726000	91.340000	99.892000	98.260000	
191	0.001000	0.009988	0.068471	98.826000	91.370000	99.904000	98.070000	
192	0.001000	0.010281	0.068750	98.768000	91.300000	99.884000	98.100000	
193	0.001000	0.009532	0.068789	98.800000	91.360000	99.900000	98.160000	
194	0.001000	0.009621	0.069011	98.868000	91.450000	99.896000	97.860000	
195	0.001000	0.009664	0.069481	98.808000	91.360000	99.904000	98.010000	
196	0.001000	0.009316	0.070569	98.906000	91.110000	99.904000	98.380000	
197	0.001000	0.009282	0.069594	98.876000	91.370000	99.898000	97.910000	
198	0.001000	0.009206	0.069318	98.926000	91.220000	99.922000	98.340000	
199	0.001000	0.009294	0.070232	98.848000	91.300000	99.920000	98.370000	
200	0.001000	0.008971	0.069430	98.934000	91.220000	99.910000	98.220000	
201	0.001000	0.008955	0.070319	98.972000	91.410000	99.906000	97.930000	
202	0.001000	0.008913	0.070417	98.874000	91.460000	99.902000	98.200000	
203	0.001000	0.008552	0.069368	99.000000	91.440000	99.914000	98.020000	
204	0.001000	0.008504	0.069119	98.964000	91.430000	99.914000	98.110000	
205	0.001000	0.008807	0.069990	98.962000	91.380000	99.912000	98.070000	
206	0.001000	0.008276	0.070321	99.022000	91.260000	99.912000	97.950000	
207	0.001000	0.008245	0.070873	99.022000	91.290000	99.926000	98.200000	
208	0.001000	0.007858	0.070491	99.056000	91.450000	99.924000	97.680000	
